,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
μ_DC,0.3500,0.1553,0.2500,0.2412,0.2500,0.4096,0.2500,0.2267,0.3781,0.5266,0.6474,0.6131,0.5765,0.6701,0.7446,0.7093,0.7725,0.8235,0.7937,0.8392,0.8753,0.9037,0.9260,0.9096,0.9302,0.9142,0.8945,0.9172,0.9349,0.9966,0.9956,0.9966,0.9956,0.9966,0.9973,0.9966,0.9993,0.9991,0.9993,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
μ_PAR,0.3500,0.3804,0.2500,0.2741,0.2500,0.2981,0.2500,0.2707,0.3274,0.3291,0.2903,0.3243,0.3608,0.3039,0.2449,0.2799,0.2232,0.1748,0.2045,0.1601,0.1244,0.0961,0.0740,0.0903,0.0698,0.0857,0.1055,0.0828,0.0651,0.0034,0.0044,0.0034,0.0044,0.0034,0.0027,0.0034,0.0007,0.0009,0.0007,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
μ_ELN,0.1500,0.2289,0.2500,0.2349,0.2500,0.1619,0.2500,0.2410,0.1573,0.0848,0.0399,0.0389,0.0379,0.0170,0.0073,0.0073,0.0031,0.0013,0.0013,0.0006,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
μ_FARC,0.1500,0.2354,0.2500,0.2497,0.2500,0.1304,0.2500,0.2615,0.1373,0.0595,0.0224,0.0236,0.0249,0.0090,0.0031,0.0034,0.0012,0.0004,0.0005,0.0002,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
α_R^μ,0.3275,0.3878,0.5775,0.3979,0.3825,0.3159,0.3875,0.4011,0.3667,0.3596,0.4060,0.4570,0.4902,0.5441,0.6033,0.6112,0.6591,0.7059,0.7075,0.7467,0.7828,0.8071,0.8286,0.8285,0.8495,0.8494,0.8467,0.8695,0.8803,0.9279,0.9273,0.9279,0.9273,0.9279,0.9283,0.9279,0.9296,0.9294,0.9295,0.9299,0.9299,0.9299,0.9299,0.9299,0.9299,0.9299,0.9300,0.9299,0.9299,0.9299,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300,0.9300
γ_R^μ,0.3810,0.4416,0.6225,0.4483,0.4350,0.3689,0.4350,0.4493,0.3859,0.3391,0.3424,0.3324,0.3240,0.3214,0.2825,0.3154,0.3090,0.2715,0.2830,0.2694,0.2213,0.2525,0.2681,0.2790,0.2677,0.2420,0.2000,0.1774,0.2298,0.1607,0.2107,0.2105,0.2107,0.2105,0.2104,0.2106,0.2101,0.2101,0.2101,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100,0.2100
α_N^μ,0.6750,0.6972,0.7625,0.6947,0.6950,0.6707,0.6950,0.6969,0.6694,0.6506,0.6390,0.6404,0.6383,0.6320,0.6434,0.6693,0.6944,0.7225,0.7413,0.7644,0.7863,0.8098,0.8230,0.8374,0.8512,0.8560,0.8584,0.8652,0.8792,0.9089,0.9185,0.9188,0.9185,0.9188,0.9191,0.9188,0.9197,0.9197,0.9197,0.9199,0.9199,0.9199,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200,0.9200
γ_N^μ,0.6450,0.6672,0.7050,0.6647,0.6650,0.6407,0.6625,0.6642,0.6394,0.6173,0.6061,0.6035,0.6044,0.5959,0.5936,0.5840,0.6036,0.6049,0.5781,0.5937,0.5850,0.5762,0.5948,0.5664,0.5665,0.5649,0.5626,0.6092,0.5728,0.5597,0.5595,0.5596,0.5595,0.5596,0.5597,0.5596,0.5599,0.5599,0.5599,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600,0.5600
L_C(voice),0.2671,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.1350,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.1596,0.9562,0.9562,0.1182,0.9562,0.9562,0.1922,0.9562,0.9562,0.9562,0.9562,0.9562,0.2340,0.0818,0.9562,0.9562,0.1893,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.1550,0.9562,0.9562,0.9562,0.9562,0.9562,0.1039,0.2554,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.1412,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.0639,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.0397,0.9562,0.1404,0.9562,0.9562,0.9562,0.9562,0.2505,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.1142,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.0170,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562,0.9562
V_τ (signal),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
d (detection),False,True,False,False,True,False,False,True,True,True,False,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True
p_det,0.2227,0.3775,0.3775,0.5793,0.4900,0.4651,0.4775,0.4775,0.4651,0.4502,0.4403,0.4428,0.4601,0.4576,0.4601,0.4675,0.4700,0.4700,0.4750,0.4850,0.4875,0.4875,0.4900,0.4825,0.4850,0.4875,0.4875,0.5000,0.4900,0.4925,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950,0.4950
ι = max_θ μ_τ(θ),0.3500,0.3804,0.2500,0.2741,0.2500,0.4096,0.2500,0.2707,0.3781,0.5266,0.6474,0.6131,0.5765,0.6701,0.7446,0.7093,0.7725,0.8235,0.7937,0.8392,0.8753,0.9037,0.9260,0.9096,0.9302,0.9142,0.8945,0.9172,0.9349,0.9966,0.9956,0.9966,0.9956,0.9966,0.9973,0.9966,0.9993,0.9991,0.9993,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
M_t,0.0000,0.0011,0.0044,0.0100,0.0178,0.0278,0.0400,0.0544,0.0711,0.0900,0.1111,0.1344,0.1600,0.1878,0.2178,0.2500,0.2844,0.3211,0.3600,0.4011,0.4444,0.4900,0.5378,0.5878,0.6400,0.6944,0.7511,0.8100,0.8711,0.9344,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
